"UTM Source","UTM Medium","UTM Campaign","UTM Content","UTM Term","Конверсия ([PRO] Рега на марафон запуск 2 - JS Отправка формы)","Достижения цели ([PRO] Рега на марафон запуск 2 - JS Отправка формы)","Целевые визиты ([PRO] Рега на марафон запуск 2 - JS Отправка формы)","Доход по цели ([PRO] Рега на марафон запуск 2 - JS Отправка формы), RUB","Целевые посетители ([PRO] Рега на марафон запуск 2 - JS Отправка формы)","Роботность ([PRO] Рега на марафон запуск 2 - JS Отправка формы)","Отказы ([PRO] Рега на марафон запуск 2 - JS Отправка формы)","Глубина просмотра ([PRO] Рега на марафон запуск 2 - JS Отправка формы)","Время на сайте ([PRO] Рега на марафон запуск 2 - JS Отправка формы)"
"vk","Orange","1029987705","175407768","Не определено","0.6666666666666665","2","2","0.0","2","0.0","0.0","4.0","00:01:08"
"vk","Orange","1029987705","175407789","Не определено","0.6666666666666665","2","2","0.0","2","0.0","0.0","3.0","00:03:21"
"vk","Orange","1029992587","175478979","Не определено","0.5","2","2","0.0","2","0.0","0.0","5.5","00:01:21"
"vk","Orange","1029992587","175479301","Не определено","0.5","2","2","0.0","2","0.0","0.0","5.5","00:01:49"
"vk","Orange","1029992587","175479348","Не определено","0.6666666666666665","2","2","0.0","2","0.0","0.0","4.5","00:01:07"
"vk","Orange","1029992587","175479401","Не определено","0.4","2","2","0.0","2","0.0","0.0","3.0","00:00:50"
"vk","Orange","1029994262","175508769","Не определено","0.5","2","2","0.0","2","0.0","0.0","5.0","00:01:12"
"vk","Orange","1029994262","175508778","Не определено","0.25","2","2","0.0","2","0.0","0.0","8.0","00:01:56"
"vk","Orange","1029994262","175508827","Не определено","0.25","2","2","0.0","2","0.0","0.0","3.5","00:01:44"
"vk","Orange","1030000719","175601282","Не определено","0.4","2","2","0.0","2","0.0","0.0","3.5","00:01:03"
"vk","Orange","1030000719","175601289","Не определено","0.5","3","2","0.0","2","0.0","0.0","4.5","00:03:01"
"vk","Orange","1030000719","175601332","Не определено","1.0","3","2","0.0","2","0.0","0.0","7.5","00:02:02"
"vk","Orange","1030000719","175601369","Не определено","1.0","2","2","0.0","2","0.0","0.0","5.0","00:02:10"
"vk","Orange","1030000719","175601479","Не определено","0.6666666666666665","2","2","0.0","2","0.0","0.0","6.0","00:02:35"
"vk","Orange","1030000719","175601557","Не определено","1.0","2","2","0.0","2","0.0","0.0","4.5","00:01:13"
"vk","Orange","1030002678","175632114","Не определено","0.5","2","2","0.0","2","0.0","0.0","8.5","00:08:08"
"vk","Orange","1030003455","175642688","Не определено","1.0","2","2","0.0","2","0.0","0.0","7.0","00:03:47"
"vk","Orange","1030003455","175642721","Не определено","0.2857142857142857","2","2","0.0","2","0.0","0.0","6.5","00:05:58"
"vk","Orange","1030003493","175643745","Не определено","1.0","2","2","0.0","2","0.0","0.0","7.5","00:01:25"
"vk","Orange","1030003689","175647174","Не определено","0.6666666666666665","2","2","0.0","2","0.0","0.0","6.0","00:02:51"
"vk","Orange","1030005669","175678086","Не определено","0.6666666666666665","2","2","0.0","2","0.0","0.0","3.0","00:03:07"
"vk","Orange","1030005669","175679102","Не определено","0.33333333333333326","2","2","0.0","2","0.0","0.0","10.5","00:03:14"
"vk","Orange","1030005669","175679419","Не определено","0.33333333333333326","2","2","0.0","2","0.0","0.0","5.0","00:01:04"
"vk","Orange","1030005669","175679472","Не определено","0.5","2","2","0.0","2","0.0","0.0","3.0","00:03:12"
"vk","Orange","1030010069","175744231","Не определено","0.6666666666666665","2","2","0.0","2","0.0","0.0","5.0","00:01:42"
"vk","Orange","1030010147","175745247","Не определено","0.4","2","2","0.0","2","0.0","0.0","7.0","00:02:26"
"vk","Orange","1030010147","175745439","Не определено","0.5","2","2","0.0","2","0.0","0.0","4.5","00:01:26"
"vk","Orange","1030010147","175745521","Не определено","0.4","2","2","0.0","2","0.0","0.0","5.0","00:01:01"
"vk","Orange","1030010824","175756009","Не определено","0.6666666666666665","2","2","0.0","2","0.0","0.0","4.0","00:01:14"
"vk","Orange","1030010824","175756012","Не определено","1.0","2","2","0.0","2","0.0","0.0","7.0","00:04:51"
"vk","Orange","1030010824","175756017","Не определено","0.5","2","2","0.0","2","0.0","0.0","5.5","00:01:15"
"vk","Orange","1030010824","175756087","Не определено","0.2857142857142857","2","2","0.0","2","0.0","0.0","5.0","00:02:44"
"vk","Orange","1030010824","175756132","Не определено","1.0","2","2","0.0","2","0.0","0.0","8.5","00:07:31"
"vk","Orange","1030016956","175845401","Не определено","0.5","2","2","0.0","2","0.0","0.0","5.5","00:02:05"
"vk","Orange","1030016956","175845412","Не определено","0.2","2","2","0.0","2","0.0","0.0","5.5","00:09:50"
"vk","Orange","1030016956","175845472","Не определено","1.0","2","2","0.0","2","0.0","0.0","6.0","00:01:57"
"vk","Orange","1030016956","175845489","Не определено","0.4","2","2","0.0","2","0.0","0.0","6.0","00:02:52"
"vk","Orange","1030016956","175845503","Не определено","0.5","2","2","0.0","2","0.0","0.0","8.0","00:02:39"
"vk","Orange","1030016956","175845510","Не определено","0.5","2","2","0.0","2","0.0","0.0","5.5","00:01:14"
"vk","Orange","1030018724","175871983","Не определено","0.4","2","2","0.0","2","0.0","0.0","5.0","00:03:49"
"vk","Orange","1030018724","175872237","Не определено","0.25","2","2","0.0","2","0.0","0.0","6.5","00:03:23"
"vk","Orange","1030018724","175872247","Не определено","0.6666666666666665","2","2","0.0","2","0.0","0.0","5.0","00:01:59"
"vk","Orange","1030018996","175877505","Не определено","0.25","2","2","0.0","2","0.0","0.0","5.0","00:02:45"
"vk","Orange","1030019099","175878943","Не определено","0.33333333333333326","2","2","0.0","2","0.0","0.0","6.0","00:01:55"
"vk","Orange","1030019400","175883237","Не определено","0.5","2","2","0.0","2","0.0","0.0","5.5","00:00:36"
"vk","Orange","1030019400","175883311","Не определено","0.33333333333333326","2","2","0.0","2","0.0","0.0","4.5","00:01:30"
"vk","Orange","1030019400","175883314","Не определено","0.6666666666666665","2","2","0.0","2","0.0","0.0","4.5","00:03:15"
"vk","Orange","1030019400","175883400","Не определено","0.6666666666666665","2","2","0.0","2","0.0","0.0","4.5","00:02:40"
"vk","Orange","1030022195","175924494","Не определено","0.2857142857142857","2","2","0.0","2","0.0","0.0","6.5","00:03:30"
"vk","Orange","1030022195","175924503","Не определено","0.5","2","2","0.0","2","0.0","0.0","5.5","00:05:02"
"vk","Orange","1030022195","175924614","Не определено","0.5","3","2","0.0","2","0.0","0.0","5.5","00:01:14"
"vk","Orange","1030022195","175924617","Не определено","0.4","2","2","0.0","2","0.0","0.0","6.0","00:03:09"
"vk","Orange","1030022376","175927717","Не определено","0.5","2","2","0.0","2","0.0","0.0","5.0","00:02:23"
"vk","Orange","1030026532","175988614","Не определено","0.6666666666666665","2","2","0.0","2","0.0","0.0","7.5","00:03:01"
"vk","Orange","1030026532","175988677","Не определено","1.0","2","2","0.0","2","0.0","0.0","4.5","00:04:01"
"vk","Orange","1030026532","175988752","Не определено","0.5","2","2","0.0","2","0.0","0.0","2.0","00:01:39"
"vk","Orange","1030026532","175988755","Не определено","0.25","2","2","0.0","2","0.0","0.0","6.0","00:01:04"
"vk","Orange","1030026532","175988822","Не определено","0.6666666666666665","2","2","0.0","2","0.0","0.0","4.0","00:02:57"
"vk","Orange","1030027095","175996581","Не определено","1.0","2","2","0.0","2","0.0","0.0","11.5","00:02:28"
"vk","Orange","1030030749","176053898","Не определено","0.6666666666666665","2","2","0.0","2","0.0","0.0","3.5","00:01:24"
"vk","Orange","1030030749","176053905","Не определено","0.33333333333333326","2","2","0.0","2","0.0","0.0","4.0","00:14:42"
"vk","Orange","1030030749","176053910","Не определено","0.2857142857142857","2","2","0.0","2","0.0","0.0","3.5","00:04:23"
"vk","Orange","1030030749","176054016","Не определено","0.5","2","2","0.0","2","0.0","0.0","3.5","00:01:47"
"vk","Orange","1030030749","176054144","Не определено","0.6666666666666665","2","2","0.0","2","0.0","0.0","5.0","00:21:23"
"vk","Orange","1030030749","176054188","Не определено","0.33333333333333326","2","2","0.0","2","0.0","0.0","3.5","00:01:23"
"vk","Orange","1030030749","176054757","Не определено","1.0","2","2","0.0","2","0.0","0.0","5.5","00:01:25"
"vk","Orange","1030031517","176067719","Не определено","0.5","2","2","0.0","2","0.0","0.0","4.5","00:01:17"
"vk","Orange","1030031517","176067898","Не определено","0.6666666666666665","2","2","0.0","2","0.0","0.0","4.0","00:00:58"
"vk","Orange","1030031517","176067916","Не определено","0.6666666666666665","2","2","0.0","2","0.0","0.0","3.0","00:01:10"
"vk","Orange","1030031517","176067952","Не определено","0.6666666666666665","2","2","0.0","2","0.0","0.0","5.5","00:01:10"
"vk","Orange","1030031544","176067994","Не определено","0.5","2","2","0.0","2","0.0","0.0","8.0","00:03:46"
"vk","Orange","1030031544","176068122","Не определено","0.4","2","2","0.0","2","0.0","0.0","3.0","00:00:55"
"vk","Orange","1030031544","176068180","Не определено","0.33333333333333326","2","2","0.0","2","0.0","0.0","5.5","00:00:49"
"vk","Orange","1030033292","176094852","Не определено","0.6666666666666665","2","2","0.0","2","0.0","0.0","4.0","00:00:48"
"vk","Orange","1030033292","176094941","Не определено","0.6666666666666665","2","2","0.0","2","0.0","0.0","5.5","00:02:10"
"vk","Orange","1030033292","176094972","Не определено","0.5","2","2","0.0","2","0.0","0.0","3.0","00:00:42"
"vk","Orange","1030037751","176162545","Не определено","0.6666666666666665","2","2","0.0","2","0.0","0.0","6.5","00:02:12"
"vk","Orange","1030037751","176162562","Не определено","0.6666666666666665","2","2","0.0","2","0.0","0.0","3.5","00:01:28"
"vk","Orange","1030037751","176162576","Не определено","0.6666666666666665","2","2","0.0","2","0.0","0.0","4.0","00:01:24"
"vk","Orange","1030037751","176162590","Не определено","0.2222222222222222","2","2","0.0","2","0.0","0.0","3.5","00:00:56"
"vk","Orange","1030037751","176162591","Не определено","1.0","2","2","0.0","2","0.0","0.0","4.0","00:00:57"
"vk","Orange","1030037751","176162606","Не определено","0.4","2","2","0.0","2","0.0","0.0","4.0","00:02:31"
"vk","Orange","1030037759","176162690","Не определено","0.4","2","2","0.0","2","0.0","0.0","3.0","00:03:12"
"vk","Orange","1030038376","176172072","Не определено","0.4","2","2","0.0","2","0.0","0.0","5.0","00:02:01"
"vk","Orange","1030038750","176177621","Не определено","0.25","2","2","0.0","2","0.0","0.0","3.5","00:01:06"
"vk","Orange","1030042300","176224320","Не определено","0.33333333333333326","2","2","0.0","2","0.0","0.0","3.0","00:01:56"
"vk","Orange","1030042300","176224365","Не определено","0.2857142857142857","2","2","0.0","2","0.0","0.0","6.5","00:02:08"
"vk","Orange","1030042300","176224391","Не определено","0.4","2","2","0.0","2","0.0","0.0","4.0","00:03:38"
"vk","Orange","1030042300","176224424","Не определено","1.0","2","2","0.0","2","0.0","0.0","4.0","00:01:54"
"vk","Orange","1030042300","176224479","Не определено","0.4","2","2","0.0","2","0.0","0.0","3.5","00:01:02"
"vk","Orange","1030048755","176317420","Не определено","0.6666666666666665","2","2","0.0","2","0.0","0.0","5.5","00:00:47"
"vk","Orange","1030048755","176317471","Не определено","0.6666666666666665","2","2","0.0","2","0.0","0.0","10.5","00:04:17"
"vk","Orange","1030048755","176317629","Не определено","0.6666666666666665","2","2","0.0","2","0.0","0.0","4.0","00:01:25"
"vk","Orange","1030050851","176350225","Не определено","1.0","3","2","0.0","2","0.0","0.0","8.0","00:03:01"
"vk","Orange","1030050851","176350318","Не определено","0.33333333333333326","2","2","0.0","2","0.0","0.0","3.5","00:00:51"
"vk","Orange","1030050851","176350352","Не определено","0.4","2","2","0.0","2","0.0","0.0","3.0","00:01:14"
"vk","Orange","1030054675","176407261","Не определено","0.2","2","2","0.0","2","0.0","0.0","3.0","00:02:31"
"vk","Orange","1030054675","176407314","Не определено","0.2857142857142857","2","2","0.0","2","0.0","0.0","4.5","00:02:06"
"vk","Orange","1030054675","176407334","Не определено","0.5","2","2","0.0","2","0.0","0.0","9.0","00:01:56"
"vk","Orange","1030054675","176407375","Не определено","0.6666666666666665","2","2","0.0","2","0.0","0.0","3.0","00:01:42"
"vk","Orange","1030054675","176407967","Не определено","0.2857142857142857","2","2","0.0","2","0.0","0.0","5.5","00:01:59"
"vk","Orange","1030054675","176407996","Не определено","0.4","2","2","0.0","2","0.0","0.0","4.5","00:01:19"
"vk","Orange","1030057491","176452011","Не определено","0.2857142857142857","2","2","0.0","2","0.0","0.0","3.5","00:01:58"
"vk","Orange","1030057491","176452075","Не определено","0.6666666666666665","2","2","0.0","2","0.0","0.0","3.5","00:03:02"
"vk","Orange","1030057491","176452090","Не определено","0.4","2","2","0.0","2","0.0","0.0","3.0","00:00:59"
"vk","Orange","1030059597","176486288","Не определено","0.33333333333333326","2","2","0.0","2","0.0","0.0","9.0","00:03:03"
"vk","Orange","1030059597","176486294","Не определено","0.4","2","2","0.0","2","0.0","0.0","4.0","00:01:07"
"vk","Orange","1030059597","176486307","Не определено","0.2","2","2","0.0","2","0.0","0.0","5.5","00:01:50"
"vk","Orange","1030059597","176486321","Не определено","0.4","2","2","0.0","2","0.0","0.0","6.5","00:02:10"
"vk","Orange","1030059597","176486335","Не определено","0.5","2","2","0.0","2","0.0","0.0","4.5","00:01:34"
"vk","Orange","1030059597","176486344","Не определено","0.5","2","2","0.0","2","0.0","0.0","5.0","00:01:46"
"vk","Orange","1030059613","176486490","Не определено","0.6666666666666665","2","2","0.0","2","0.0","0.0","4.5","00:01:20"
"vk","Orange","1030059613","176486512","Не определено","1.0","2","2","0.0","2","0.0","0.0","4.0","00:03:01"
"vk","Orange","1030059613","176486549","Не определено","0.5","2","2","0.0","2","0.0","0.0","5.5","00:00:46"
"vk","Orange","1030059618","176486586","Не определено","0.5","2","2","0.0","2","0.0","0.0","3.0","00:01:20"
